"msa_id","msa_name","pop_estimate_msa","year","median_household_income_msa","percent_commuting_msa","percent_unemployed_msa","percent_no_insurance_msa","percent_below_poverty_level","gdp_msa","intptlat","intptlon","ua_census_id","ua_sq_miles_2010","ua_fta_name","transit_modes","total_transit_expenses","total_fares","directional_route_miles","vehicle_hours","vehicle_miles","passenger_miles","passenger_trips","total_stations_2017","total_funding","federal_funding","state_funding","local_funding","other_funding","per_capita_gdp","pmt_per_vrm","pmt_per_vrh","per_capita_vrm","per_capita_vrh","per_capita_pmt","per_capita_upt"
28140,"Kansas City, MO-KS Metro Area",2088269,2015,60502,1.3,0.2,8.9,11.8,125765100000,38.9086649,-94.5086766,"43912",678,"Kansas City, MO-KS","Bus",80536976,11239078,1359.88,642762,9301617,66049175,15443145,0,163151442,39105121,1628107,106722852,15695362,60224.5687696365,7.10082720025991,102.758369349775,4.45422356985618,0.307796553030285,31.6286718808736,7.39518950863131
28140,"Kansas City, MO-KS Metro Area",2088269,2015,60502,1.3,0.2,8.9,11.8,125765100000,38.9086649,-94.5086766,"43912",678,"Kansas City, MO-KS","Rail",0,0,0,0,0,0,0,0,163151442,39105121,1628107,106722852,15695362,60224.5687696365,NA,NA,0,0,0,0
29820,"Las Vegas-Henderson-Paradise, NV Metro Area",2114801,2015,51552,1.8,0.4,13.3,15.1,103733800000,NA,NA,"47995",417,"Las Vegas-Henderson, NV","Bus",138826762,71445366,1262.93,1458684,15756451,244674386,65626524,20,256844079,47091392,113255336,0,96497351,49051.3291794358,15.5285213656299,167.73638841586,7.45055965076619,0.689750004846792,115.696174722823,31.0320091583085
29820,"Las Vegas-Henderson-Paradise, NV Metro Area",2114801,2015,51552,1.8,0.4,13.3,15.1,103733800000,NA,NA,"47995",417,"Las Vegas-Henderson, NV","Other",51585730,2573551,0,631871,9720920,12718667,1230365,NA,256844079,47091392,113255336,0,96497351,49051.3291794358,1.30838099686038,20.1285816250469,4.59661216350853,0.298785086634629,6.01412000467183,0.581787600819179
29820,"Las Vegas-Henderson-Paradise, NV Metro Area",2114801,2015,51552,1.8,0.4,13.3,15.1,103733800000,NA,NA,"47995",417,"San Jose, CA","Other",51585730,2573551,0,631871,9720920,12718667,1230365,NA,256844079,47091392,113255336,0,96497351,49051.3291794358,1.30838099686038,20.1285816250469,4.59661216350853,0.298785086634629,6.01412000467183,0.581787600819179
29820,"Las Vegas-Henderson-Paradise, NV Metro Area",2114801,2015,51552,1.8,0.4,13.3,15.1,103733800000,NA,NA,"47995",417,"Las Vegas-Henderson, NV","Rail",18747559,22066456,7.74,147978,1766718,9964849,5082158,28,256844079,47091392,113255336,0,96497351,49051.3291794358,5.64031667759088,67.3400708213383,0.835406262811489,0.0699725411516261,4.71195587669951,2.40313769475237
31140,"Louisville/Jefferson County, KY-IN Metro Area",1279335,2015,52898,2,0.1,5.9,13.4,71698700000,38.2395982,-85.6875001,"51755",477,"Louisville/Jefferson County, KY-IN","Other",16520644,1984311,0,349306,6352388,13019902,759309,NA,97082803,29375329,2104317,51607258,13995899,56043.7258419413,2.04960748619259,37.2736282800754,4.96538279653101,0.273037163839026,10.1770857515819,0.593518507662184
31140,"Louisville/Jefferson County, KY-IN Metro Area",1279335,2015,52898,2,0.1,5.9,13.4,71698700000,38.2395982,-85.6875001,"51755",477,"Louisville/Jefferson County, KY-IN","Bus",60907171,11260600,2308,565742,7075351,54519132,14130368,10,97082803,29375329,2104317,51607258,13995899,56043.7258419413,7.70550210159185,96.3674819970941,5.53049123177276,0.442215682366229,42.6152118092603,11.0450882685145
32820,"Memphis, TN-MS-AR Metro Area",1343572,2015,48524,1.1,0.2,12,18.4,69317900000,35.0244194,-89.8719712,"56116",497,"Bridgeport-Stamford, CT-NY","Other",6399461,509475,0,103756,1721490,3021139,233048,NA,56330904,15235150,7766177,23360069,9969508,51592.2481266356,1.75495588124241,29.1177281313852,1.28127856192299,0.077223996927593,2.24858734775658,0.173454046377864
32820,"Memphis, TN-MS-AR Metro Area",1343572,2015,48524,1.1,0.2,12,18.4,69317900000,35.0244194,-89.8719712,"56116",497,"Memphis, TN-MS-AR","Other",6399461,509475,0,103756,1721490,3021139,233048,NA,56330904,15235150,7766177,23360069,9969508,51592.2481266356,1.75495588124241,29.1177281313852,1.28127856192299,0.077223996927593,2.24858734775658,0.173454046377864
32820,"Memphis, TN-MS-AR Metro Area",1343572,2015,48524,1.1,0.2,12,18.4,69317900000,35.0244194,-89.8719712,"56116",497,"Memphis, TN-MS-AR","Rail",1887560,0,10.02,0,0,0,0,35,56330904,15235150,7766177,23360069,9969508,51592.2481266356,NA,NA,0,0,0,0
32820,"Memphis, TN-MS-AR Metro Area",1343572,2015,48524,1.1,0.2,12,18.4,69317900000,35.0244194,-89.8719712,"56116",497,"Memphis, TN-MS-AR","Bus",43447759,7791926,836.5,330243,5210167,39965169,7864427,20,56330904,15235150,7766177,23360069,9969508,51592.2481266356,7.67061190169144,121.017459870459,3.87784726088367,0.245794791793815,29.7454613522759,5.85337220483904
33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",6012331,2015,50441,1.6,0,15.9,16.5,315623500000,NA,NA,"56602",1239,"Philadelphia, PA--NJ","Other",101576609,11410039,1.6,2063568,33072613,59371294,3830361,16,1096215932,212568218,125610228,549923336,208114150,52496.0285785996,1.79518001798044,28.771183697363,5.50079711180239,0.34322262031149,9.87492105807215,0.637084185817448
33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",6012331,2015,50441,1.6,0,15.9,16.5,315623500000,NA,NA,"56602",1239,"Miami, FL","Other",101576609,11410039,1.6,2063568,33072613,59371294,3830361,16,1096215932,212568218,125610228,549923336,208114150,52496.0285785996,1.79518001798044,28.771183697363,5.50079711180239,0.34322262031149,9.87492105807215,0.637084185817448
33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",6012331,2015,50441,1.6,0,15.9,16.5,315623500000,NA,NA,"56602",1239,"Miami, FL","Bus",516855365,132305274,4943.02,4220224,53415816,685107158,123835760,36,1096215932,212568218,125610228,549923336,208114150,52496.0285785996,12.82592328085,162.339050723374,8.88437712428008,0.701928087458924,113.950339394155,20.5969631412509
33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",6012331,2015,50441,1.6,0,15.9,16.5,315623500000,NA,NA,"56602",1239,"Miami, FL","Rail",201275572,39514044,200.58,601690,12946217,289626868,36140906,388,1096215932,212568218,125610228,549923336,208114150,52496.0285785996,22.3715443669761,481.355628313583,2.15327748921342,0.100075993820034,48.1721428843489,6.01113045838627
33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",1575747,2015,56247,2.8,0,6,14,99343200000,43.360715,-87.4965534,"57466",546,"Milwaukee, WI","Bus",138378159,37547173,1879.2,1402745,18067041,146229030,40610852,5,179680171,35350195,80196529,21300449,42832998,63045.1462068467,8.09369005140355,104.244912653405,11.4656991255576,0.890209532367823,92.7998149449118,25.7724444342905
33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",1575747,2015,56247,2.8,0,6,14,99343200000,43.360715,-87.4965534,"57466",546,"Milwaukee, WI","Other",18322185,2383089,0,309657,4953230,4885999,659750,NA,179680171,35350195,80196529,21300449,42832998,63045.1462068467,0.986426836629835,15.7787455151991,3.14341705870295,0.196514415067901,3.10075094542461,0.418690310056119
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3524583,2015,71008,2.2,0,4.6,9.3,242052700000,45.0659792,-93.2011045,"57628",1022,"Miami--Hialeah, FL","Other",66021877,9371631,0,1242599,23813588,32227051,2648678,NA,789922839,163618396,349498675,147953730,128852038,68675.5567963643,1.35330513822613,25.9351979198438,6.75642707236572,0.352552060768607,9.14350747308263,0.751486913487354
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3524583,2015,71008,2.2,0,4.6,9.3,242052700000,45.0659792,-93.2011045,"57628",1022,"Miami--Hialeah, FL","Bus",352190537,82324963,4159.08,2507451,32651825,325334282,72314807,180,789922839,163618396,349498675,147953730,128852038,68675.5567963643,9.96373960720419,129.747014797099,9.2640249924601,0.71141777623055,92.3043327395042,20.5172660141639
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3524583,2015,71008,2.2,0,4.6,9.3,242052700000,45.0659792,-93.2011045,"57628",1022,"Minneapolis-St. Paul, MN-WI","Rail",80414358,24854713,122.16,440870,5672566,115765092,23726094,132,789922839,163618396,349498675,147953730,128852038,68675.5567963643,20.4078880704076,262.583283053962,1.60942897358354,0.125084300752742,32.845046350164,6.73160314283988
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3524583,2015,71008,2.2,0,4.6,9.3,242052700000,45.0659792,-93.2011045,"57628",1022,"Minneapolis-St. Paul, MN-WI","Bus",352190537,82324963,4159.08,2507451,32651825,325334282,72314807,180,789922839,163618396,349498675,147953730,128852038,68675.5567963643,9.96373960720419,129.747014797099,9.2640249924601,0.71141777623055,92.3043327395042,20.5172660141639
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3524583,2015,71008,2.2,0,4.6,9.3,242052700000,45.0659792,-93.2011045,"57628",1022,"Minneapolis-St. Paul, MN-WI","Other",66021877,9371631,0,1242599,23813588,32227051,2648678,NA,789922839,163618396,349498675,147953730,128852038,68675.5567963643,1.35330513822613,25.9351979198438,6.75642707236572,0.352552060768607,9.14350747308263,0.751486913487354
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3524583,2015,71008,2.2,0,4.6,9.3,242052700000,45.0659792,-93.2011045,"77338",50,"St. Cloud, MN","Bus",7787821,1375598,231.7,92850,1404393,8892048,2099501,9,11729215,2204953,7171330,1725162,627770,68675.5567963643,6.33159521586906,95.7678836833603,0.398456498258092,0.0263435419168736,2.52286525810287,0.595673587485385
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3524583,2015,71008,2.2,0,4.6,9.3,242052700000,45.0659792,-93.2011045,"77338",50,"St. Cloud, MN","Other",3390770,381763,0,43469,538194,607766,133303,NA,11729215,2204953,7171330,1725162,627770,68675.5567963643,1.12926937126761,13.981596079965,0.152697212691544,0.0123330901840019,0.172436285370496,0.0378209280360258
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1830298,2015,57985,1.2,0.1,9.7,12.7,118024400000,36.1286624,-86.6814917,"61273",563,"Nashville-Davidson, TN","Bus",48131713,11969606,1319.4,450861,6003887,53315728,9907581,10,99744808,24826100,8466125,48410607,18041976,64483.7070247577,8.88020177594948,118.253137885069,3.2802784027519,0.246332018064818,29.1295340977262,5.41309721149234
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1830298,2015,57985,1.2,0.1,9.7,12.7,118024400000,36.1286624,-86.6814917,"61273",563,"Nashville-Davidson, TN","Other",21908606,3017531,0,199088,4595159,12883106,663676,NA,99744808,24826100,8466125,48410607,18041976,64483.7070247577,2.80362572872886,64.7106103833481,2.5106070159067,0.10877354398027,7.03880242452322,0.362605433650695
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1830298,2015,57985,1.2,0.1,9.7,12.7,118024400000,36.1286624,-86.6814917,"61273",563,"Nashville-Davidson, TN","Rail",4680864,785871,62.8,7440,198131,3851426,265527,30,99744808,24826100,8466125,48410607,18041976,64483.7070247577,19.4387854500305,517.664784946237,0.108250678304844,0.00406491183402921,2.10426171038814,0.145073097386327
35380,"New Orleans-Metairie, LA Metro Area",1262888,2015,48343,2.5,0.3,11.6,18,78820200000,NA,NA,"62677",251,"New Orleans, LA","Other",26423147,2325776,3.96,166533,1742157,3185555,2063915,36,127742338,20119632,7381013,72935391,27306302,62412.6605051279,1.82851201125961,19.1286711942978,1.37950237867491,0.131866800539715,2.52243666896827,1.63428189989928
35380,"New Orleans-Metairie, LA Metro Area",1262888,2015,48343,2.5,0.3,11.6,18,78820200000,NA,NA,"62677",251,"New Orleans, LA","Rail",25919375,6676365,26.88,159953,952665,13616682,7281648,112,127742338,20119632,7381013,72935391,27306302,62412.6605051279,14.2932531372518,85.1292692228342,0.754354305369914,0.126656520609904,10.7821770418279,5.76586997421782
35380,"New Orleans-Metairie, LA Metro Area",1262888,2015,48343,2.5,0.3,11.6,18,78820200000,NA,NA,"62677",251,"New Orleans, LA","Bus",65832345,14572965,815.5,504394,6156548,44716131,13246833,4,127742338,20119632,7381013,72935391,27306302,62412.6605051279,7.26318238727287,88.6531778728534,4.87497545308848,0.399397254546721,35.4078358492598,10.4893173424722
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"63217",3450,"New York-Newark, NY-NJ-CT","Other",833661285,89717401,115.52,6918522,90721229,236876888,41398862,61,20805777476,2668270717,4467455025,5218471046,8451580688,80187.3571923524,2.61104143551671,34.2380768609249,4.49508760272922,0.342801379723476,11.7368599870035,2.05124548459653
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"63217",3450,"New York-Newark, NY-NJ-CT","Bus",5044125718,1889873273,21089.48,25964445,277969903,3765955983,1164302019,366,20805777476,2668270717,4467455025,5218471046,8451580688,80187.3571923524,13.5480710046512,145.042806923083,13.7729512560632,1.28649552169586,186.596921560743,57.6892490228445
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"63217",3450,"New York-Newark, NY-NJ-CT","Rail",9142991556,5436875215,2848.56,26093659,564985826,18137022529,3052840490,4919,20805777476,2668270717,4467455025,5218471046,8451580688,80187.3571923524,32.1017301573863,695.073946087822,27.9941179166602,1.29289786275651,898.659619354677,151.26322241191
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"63217",3450,"New York, NY--Northeastern NJ","Bus",5044125718,1889873273,21089.48,25964445,277969903,3765955983,1164302019,366,20805777476,2668270717,4467455025,5218471046,8451580688,80187.3571923524,13.5480710046512,145.042806923083,13.7729512560632,1.28649552169586,186.596921560743,57.6892490228445
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"63217",3450,"New York, NY--Northeastern NJ","Other",833661285,89717401,115.52,6918522,90721229,236876888,41398862,61,20805777476,2668270717,4467455025,5218471046,8451580688,80187.3571923524,2.61104143551671,34.2380768609249,4.49508760272922,0.342801379723476,11.7368599870035,2.05124548459653
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Rail",629727072,356692903,780.67,2358392,48388248,1211927801,176001081,2249,2023977681,362477769,889273972,166405888,605820052,80187.3571923524,25.0459119949951,513.87886364947,2.39755805890358,0.116854442542613,60.0490281461904,8.72056392964035
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Other",116489323,9028785,0,1586863,20316907,26354099,3007230,NA,2023977681,362477769,889273972,166405888,605820052,80187.3571923524,1.29715113624333,16.6076712356391,1.00666930759395,0.0786264502493645,1.30580223616678,0.149003297690725
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Bus",689378221,195305970,3974.66,4525941,47971252,581783242,187241857,32,2023977681,362477769,889273972,166405888,605820052,80187.3571923524,12.1277477185711,128.544150708107,2.37689659332767,0.224252928493549,28.8264022370091,9.27752588220226
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"69076",1981,"Miami, FL","Other",116489323,9028785,0,1586863,20316907,26354099,3007230,NA,2023977681,362477769,889273972,166405888,605820052,80187.3571923524,1.29715113624333,16.6076712356391,1.00666930759395,0.0786264502493645,1.30580223616678,0.149003297690725
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"10162",466,"Bridgeport-Stamford, CT-NY","Other",9943371,882125,0,132387,1567534,1991643,343065,NA,81519977,21115780,44698480,1384990,14320727,80187.3571923524,1.27055808677834,15.0440979854517,0.0776687301078841,0.0065595579890404,0.0986826331283766,0.0169983061895061
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"10162",466,"Bridgeport-Stamford, CT-NY","Bus",45572505,12768670,906.9,428335,4681080,40509208,11747681,7,81519977,21115780,44698480,1384990,14320727,80187.3571923524,8.6538166406043,94.573658468255,0.231939810641054,0.02122329436603,2.00716459294417,0.582078261130233
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"10162",466,"Bridgeport-Stamford, CT-NY","Rail",0,0,0,0,0,0,0,NA,81519977,21115780,44698480,1384990,14320727,80187.3571923524,NA,NA,0,0,0,0
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"01495",346,"Allentown, PA-NJ","Other",11267949,657311,0,201888,3958002,7368447,419901,NA,36106489,10011228,18835004,1415690,5844567,80187.3571923524,1.8616582305921,36.4976967427485,0.196112485665042,0.0100032181656159,0.365094423060201,0.0208054035453334
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"01495",346,"Allentown, PA-NJ","Bus",22111580,4763068,458,224132,2802398,23878807,4933486,9,36106489,10011228,18835004,1415690,5844567,80187.3571923524,8.52084785958311,106.539035032927,0.138854209169864,0.0111053717600641,1.18315559099915,0.244446112572375
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"71803",327,"Poughkeepsie-Newburgh, NY-NJ","Other",3408382,100351,0,15537,251135,290115,27843,NA,19109547,6073163,4668005,4617114,3751265,80187.3571923524,1.15521532243614,18.6725236532149,0.0124433259729253,0.000769832781736278,0.0143747208259909,0.00137957483052605
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"71803",327,"Poughkeepsie-Newburgh, NY-NJ","Bus",11135848,3857331,1677.1,118980,2495137,25838326,1220974,11,19109547,6073163,4668005,4617114,3751265,80187.3571923524,10.3554738677676,217.165288283745,0.123629932259967,0.00589526320209708,1.28024653279197,0.0604972524198797
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"22096",132,"Danbury, CT-NY","Other",1998805,77439,0,28843,419541,399244,63372,NA,13339492,5281101,5799279,1198446,1060666,80187.3571923524,0.95162093812047,13.8419720556114,0.0207875661377628,0.00142912318488894,0.0197818831892591,0.0031399783126853
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,2015,68743,6.1,0.1,8.5,14.1,1618365700000,NA,NA,"22096",132,"Danbury, CT-NY","Bus",5349298,899791,302.7,60641,1087380,6459751,817690,0,13339492,5281101,5799279,1198446,1060666,80187.3571923524,5.94065644025088,106.524480137201,0.0538778895671233,0.00300466175692023,0.320070031644057,0.0405151938789945
36420,"Oklahoma City, OK Metro Area",1358452,2015,52221,1.7,0.5,12.8,14.5,72253300000,35.4309676,-97.5069659,"65080",411,"Oklahoma City, OK","Other",3801935,241854,0,33047,530316,492273,65459,28,26210023,7854515,1000730,14106451,3248327,53187.9668917268,0.928263525897767,14.8961479105516,0.39038258252776,0.0243269545040973,0.362377912506294,0.0481864651824282
36420,"Oklahoma City, OK Metro Area",1358452,2015,52221,1.7,0.5,12.8,14.5,72253300000,35.4309676,-97.5069659,"65080",411,"Oklahoma City, OK","Bus",20858167,2608027,787.7,182551,2800394,16777243,3100993,7,26210023,7854515,1000730,14106451,3248327,53187.9668917268,5.99102947656651,91.9044157523103,2.06145966143817,0.134381634389732,12.3502655964289,2.28274020723588
36420,"Oklahoma City, OK Metro Area",1358452,2015,52221,1.7,0.5,12.8,14.5,72253300000,35.4309676,-97.5069659,"65080",411,"Oklahoma City, OK","Rail",0,0,0,0,0,0,0,NA,26210023,7854515,1000730,14106451,3248327,53187.9668917268,NA,NA,0,0,0,0
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2387138,2015,51077,0.7,0.1,13.3,15,123054400000,28.4343962,-81.3560839,"65863",598,"Orlando, FL","Bus",94209629,26524019,1726.04,1141462,15473489,152739635,28509433,21,204451151,39792039,69881530,56650498,38127084,51548.9259523329,9.87105332223392,133.810529829289,6.48202533745431,0.478171768871343,63.9844177420828,11.9429345936431
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2387138,2015,51077,0.7,0.1,13.3,15,123054400000,28.4343962,-81.3560839,"65863",598,"Orlando, FL","Other",18900663,2009429,0,482196,9969200,16791976,867680,NA,204451151,39792039,69881530,56650498,38127084,51548.9259523329,1.68438550736268,34.8239636994085,4.17621436213575,0.201997538474944,7.03435494722132,0.363481290147449
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2387138,2015,51077,0.7,0.1,13.3,15,123054400000,28.4343962,-81.3560839,"65863",598,"Orlando, FL","Rail",33667907,2116764,63.54,20648,636033,14058081,959037,12,204451151,39792039,69881530,56650498,38127084,51548.9259523329,22.1027541023815,680.844682293685,0.26644165523736,0.00864968845538046,5.88909438834286,0.401751804880991
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2387138,2015,51077,0.7,0.1,13.3,15,123054400000,28.4343962,-81.3560839,"65863",598,"Milwaukee, WI","Other",18900663,2009429,0,482196,9969200,16791976,867680,NA,204451151,39792039,69881530,56650498,38127084,51548.9259523329,1.68438550736268,34.8239636994085,4.17621436213575,0.201997538474944,7.03435494722132,0.363481290147449
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2387138,2015,51077,0.7,0.1,13.3,15,123054400000,28.4343962,-81.3560839,"65863",598,"Milwaukee, WI","Bus",94209629,26524019,1726.04,1141462,15473489,152739635,28509433,21,204451151,39792039,69881530,56650498,38127084,51548.9259523329,9.87105332223392,133.810529829289,6.48202533745431,0.478171768871343,63.9844177420828,11.9429345936431
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2387138,2015,51077,0.7,0.1,13.3,15,123054400000,28.4343962,-81.3560839,"48799",94,"Leesburg-Eustis-Tavares, FL","Other",3411404,87542,0,73299,1192376,1956105,130373,NA,8435379,4707518,2190973,1124858,412030,51548.9259523329,1.64051020818936,26.6866532967708,0.499500238360748,0.0307058075402428,0.819435240023828,0.0546147730043257
